codice_cliente,Data_Interazione,Tipo_Interazione,Motivo,Durata_Minuti,Esito,Note,Conversione
9579,2025-06-22,Chiamata Telefonica,Reclamo,15.0,Positivo,,False
9580,2024-10-11,Visita Agente,Consulenza,11.0,Neutrale,Da ricontattare,False
9580,2025-09-05,App Mobile,Rinnovo,6.0,Negativo,,False
9581,2024-04-29,Visita Agente,Modifica Polizza,30.0,Positivo,,False
9581,2024-07-22,Chiamata Telefonica,Modifica Polizza,29.0,Positivo,,False
9581,2024-12-17,Chat Online,Consulenza,,Positivo,,False
9581,2025-09-11,Visita Agente,Rinnovo,9.0,Positivo,,False
9582,2024-05-26,Chat Online,Richiesta Info Prodotto,12.0,Positivo,,False
9582,2024-07-08,Visita Agente,Consulenza,29.0,Negativo,,False
9582,2025-05-22,Chat Online,Pagamento Premio,,Positivo,,False
9582,2025-08-26,Chiamata Telefonica,Richiesta Preventivo,30.0,Negativo,Da ricontattare,False
9583,2024-07-25,Chiamata Telefonica,Rinnovo,19.0,Negativo,,False
9583,2025-01-01,Visita Agente,Richiesta Preventivo,24.0,Positivo,,False
9583,2025-08-23,Email,Modifica Polizza,,Positivo,,False
9584,2025-04-15,Chiamata Telefonica,Rinnovo,,Positivo,Da ricontattare,False
9585,2024-04-29,Visita Agente,Sinistro,0.0,Positivo,Da ricontattare,False
9585,2024-09-19,Chat Online,Reclamo,,Positivo,,False
9585,2024-12-16,Email,Richiesta Info Prodotto,29.0,Neutrale,Richiesta follow-up,False
9585,2025-01-26,App Mobile,Reclamo,1.0,Positivo,,False
9585,2025-10-24,Chiamata Telefonica,Consulenza,9.0,Positivo,,False
9586,2024-04-17,Email,Consulenza,0.0,Neutrale,,False
9586,2024-11-30,Visita Agente,Reclamo,,Positivo,Richiesta follow-up,False
9586,2025-01-23,Chat Online,Richiesta Preventivo,20.0,Neutrale,Cliente interessato,False
9586,2025-02-10,Chiamata Telefonica,Consulenza,18.0,Positivo,Da ricontattare,False
9586,2025-03-05,Email,Consulenza,9.0,Positivo,,False
9587,2024-02-03,Email,Reclamo,,Neutrale,,False
9587,2024-04-01,Chiamata Telefonica,Sinistro,,Neutrale,,False
9587,2024-07-18,Chat Online,Richiesta Preventivo,,Neutrale,,False
9587,2024-08-31,Email,Sinistro,3.0,Neutrale,Richiesta follow-up,False
9587,2025-02-11,Chiamata Telefonica,Rinnovo,6.0,Positivo,,False
9587,2025-04-04,Visita Agente,Sinistro,6.0,Positivo,,False
9587,2025-10-14,Chiamata Telefonica,Rinnovo,0.0,Positivo,Richiesta follow-up,False
9588,2024-06-03,Chiamata Telefonica,Modifica Polizza,,Neutrale,,False
9588,2024-09-05,Email,Rinnovo,11.0,Positivo,,False
9588,2024-11-25,Visita Agente,Pagamento Premio,,Negativo,,False
9588,2025-05-22,Visita Agente,Richiesta Info Prodotto,32.0,Positivo,,True
9588,2025-09-02,Chiamata Telefonica,Pagamento Premio,49.0,Positivo,,False
9588,2025-11-22,Visita Agente,Sinistro,,Neutrale,Richiesta follow-up,False
9588,2025-12-01,Visita Agente,Sinistro,,Positivo,,False
9589,2024-11-07,Chiamata Telefonica,Richiesta Preventivo,,Negativo,,False
9589,2025-02-03,Email,Reclamo,6.0,Negativo,,False
9589,2025-05-03,App Mobile,Richiesta Info Prodotto,25.0,Neutrale,,False
9589,2025-06-29,App Mobile,Sinistro,,Neutrale,,False
9589,2025-07-12,Visita Agente,Reclamo,7.0,Neutrale,Da ricontattare,False
9589,2025-09-23,Chiamata Telefonica,Reclamo,,Positivo,,False
9590,2025-09-15,Visita Agente,Pagamento Premio,17.0,Neutrale,Da ricontattare,False
9591,2024-08-28,Chiamata Telefonica,Rinnovo,13.0,Neutrale,Richiesta follow-up,False
9591,2024-11-18,Visita Agente,Rinnovo,7.0,Negativo,,False
9591,2025-04-05,Email,Rinnovo,,Positivo,Da ricontattare,False
9591,2025-08-19,App Mobile,Sinistro,,Neutrale,,False
9592,2025-05-27,Chat Online,Pagamento Premio,5.0,Positivo,,False
9592,2025-08-31,Visita Agente,Richiesta Preventivo,,Positivo,Cliente interessato,False
9593,2025-12-08,Chat Online,Consulenza,,Negativo,,False
9595,2024-01-03,Chiamata Telefonica,Sinistro,3.0,Positivo,Da ricontattare,False
9595,2024-01-23,Email,Richiesta Preventivo,7.0,Positivo,,True
9595,2024-12-25,Visita Agente,Modifica Polizza,18.0,Negativo,,False
9595,2025-09-17,Chiamata Telefonica,Pagamento Premio,5.0,Negativo,,False
9596,2025-06-07,Visita Agente,Consulenza,52.0,Neutrale,,False
9596,2025-06-24,Email,Modifica Polizza,19.0,Positivo,Cliente interessato,False
9597,2024-03-19,Chiamata Telefonica,Sinistro,4.0,Positivo,,False
9597,2024-05-02,Chat Online,Pagamento Premio,,Positivo,,False
9598,2024-07-09,Chiamata Telefonica,Reclamo,11.0,Positivo,,False
9598,2025-02-07,App Mobile,Sinistro,,Neutrale,Cliente interessato,False
9598,2025-06-22,App Mobile,Sinistro,31.0,Neutrale,Cliente interessato,False
9599,2024-02-05,Chiamata Telefonica,Richiesta Info Prodotto,31.0,Neutrale,,False
9599,2024-03-06,Chiamata Telefonica,Reclamo,10.0,Neutrale,,False
9599,2024-12-21,Email,Richiesta Preventivo,9.0,Positivo,,False
9599,2025-08-04,Chiamata Telefonica,Richiesta Preventivo,4.0,Positivo,Richiesta follow-up,True
9599,2025-12-04,Visita Agente,Richiesta Preventivo,5.0,Positivo,,False
9600,2024-07-27,Chiamata Telefonica,Richiesta Info Prodotto,6.0,Positivo,,False
9600,2024-08-29,Visita Agente,Sinistro,12.0,Positivo,Richiesta follow-up,False
9600,2025-02-05,Visita Agente,Modifica Polizza,11.0,Neutrale,,False
9600,2025-08-18,Email,Consulenza,,Positivo,,False
9601,2023-12-27,Visita Agente,Reclamo,10.0,Positivo,Richiesta follow-up,False
9601,2024-11-22,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
9601,2025-08-09,Chiamata Telefonica,Modifica Polizza,7.0,Neutrale,,False
9601,2025-12-03,App Mobile,Richiesta Info Prodotto,,Positivo,,False
9602,2023-12-31,Chiamata Telefonica,Sinistro,15.0,Positivo,,False
9602,2024-08-14,Chat Online,Reclamo,19.0,Positivo,,False
9602,2025-05-21,Visita Agente,Consulenza,1.0,Neutrale,Cliente interessato,False
9602,2025-08-28,Chat Online,Richiesta Preventivo,,Positivo,,False
9602,2025-11-19,Email,Richiesta Preventivo,,Neutrale,,False
9604,2024-01-08,Email,Pagamento Premio,44.0,Positivo,,False
9604,2024-03-08,Visita Agente,Consulenza,2.0,Positivo,Richiesta follow-up,True
9604,2024-07-04,App Mobile,Consulenza,16.0,Positivo,Da ricontattare,False
9604,2024-08-18,Chiamata Telefonica,Rinnovo,,Negativo,,False
9604,2024-08-30,Chiamata Telefonica,Consulenza,10.0,Positivo,,False
9604,2024-10-04,Chiamata Telefonica,Pagamento Premio,40.0,Positivo,,False
9604,2024-10-07,App Mobile,Consulenza,,Positivo,Da ricontattare,True
9604,2025-04-29,Chat Online,Richiesta Info Prodotto,6.0,Neutrale,Da ricontattare,False
9604,2025-08-04,Chiamata Telefonica,Sinistro,26.0,Negativo,,False
9604,2025-09-23,Visita Agente,Sinistro,,Neutrale,,False
9604,2025-09-23,Visita Agente,Rinnovo,3.0,Positivo,,False
9605,2024-06-16,Visita Agente,Richiesta Preventivo,23.0,Positivo,,False
9605,2024-12-25,Email,Consulenza,,Neutrale,,False
9605,2025-04-24,Email,Modifica Polizza,21.0,Positivo,Cliente interessato,False
9606,2024-03-29,Chat Online,Consulenza,0.0,Positivo,,False
9606,2024-08-25,Visita Agente,Richiesta Preventivo,2.0,Negativo,,False
9606,2024-12-17,Email,Sinistro,28.0,Positivo,,False
9606,2025-04-10,Chat Online,Sinistro,3.0,Positivo,,False
9606,2025-10-28,Visita Agente,Modifica Polizza,25.0,Positivo,,False
9606,2025-12-06,Chat Online,Pagamento Premio,13.0,Positivo,,False
9607,2024-08-13,Visita Agente,Modifica Polizza,0.0,Positivo,,False
9607,2025-01-28,Visita Agente,Consulenza,,Positivo,Da ricontattare,False
9607,2025-12-04,Chiamata Telefonica,Consulenza,3.0,Positivo,,True
9608,2024-05-08,Chat Online,Sinistro,,Neutrale,,False
9609,2024-08-20,Email,Pagamento Premio,2.0,Positivo,,False
9609,2025-01-01,Visita Agente,Sinistro,0.0,Positivo,,False
9609,2025-02-17,Visita Agente,Sinistro,13.0,Negativo,,False
9609,2025-02-25,Visita Agente,Reclamo,2.0,Positivo,,False
9609,2025-10-21,Email,Richiesta Info Prodotto,9.0,Positivo,,False
9610,2024-05-01,Chiamata Telefonica,Richiesta Info Prodotto,15.0,Neutrale,,False
9610,2025-07-08,Visita Agente,Consulenza,2.0,Positivo,,False
9611,2024-06-04,App Mobile,Modifica Polizza,22.0,Negativo,,False
9611,2024-07-29,Chat Online,Consulenza,32.0,Positivo,,False
9611,2024-08-19,App Mobile,Modifica Polizza,19.0,Negativo,,False
9611,2024-08-21,Visita Agente,Consulenza,14.0,Positivo,,False
9611,2025-01-09,App Mobile,Modifica Polizza,5.0,Neutrale,,False
9611,2025-03-04,Email,Richiesta Info Prodotto,3.0,Positivo,Cliente interessato,True
9611,2025-03-25,Visita Agente,Rinnovo,,Negativo,,False
9611,2025-07-28,Visita Agente,Richiesta Info Prodotto,,Positivo,,True
9611,2025-08-23,Chiamata Telefonica,Pagamento Premio,11.0,Positivo,Cliente interessato,False
9612,2025-01-13,Email,Modifica Polizza,,Negativo,Cliente interessato,False
9612,2025-01-22,Email,Modifica Polizza,,Positivo,,False
9612,2025-02-27,Email,Modifica Polizza,,Positivo,Cliente interessato,False
9613,2024-05-07,Email,Sinistro,8.0,Neutrale,,False
9613,2025-02-28,Visita Agente,Pagamento Premio,,Positivo,Richiesta follow-up,False
9613,2025-04-02,App Mobile,Richiesta Info Prodotto,33.0,Positivo,,False
9613,2025-06-12,Chat Online,Rinnovo,,Positivo,,False
9613,2025-09-01,Visita Agente,Sinistro,4.0,Negativo,,False
9613,2025-10-11,Chiamata Telefonica,Sinistro,17.0,Positivo,,False
9614,2024-05-21,Email,Reclamo,4.0,Positivo,,False
9614,2024-12-01,Chiamata Telefonica,Reclamo,,Negativo,Da ricontattare,False
9614,2025-05-25,Visita Agente,Consulenza,4.0,Neutrale,Cliente interessato,False
9614,2025-07-15,Email,Sinistro,8.0,Positivo,Richiesta follow-up,False
9614,2025-10-02,App Mobile,Consulenza,22.0,Positivo,,True
9615,2024-01-17,Chat Online,Consulenza,5.0,Positivo,,False
9615,2025-09-08,Email,Pagamento Premio,18.0,Positivo,Richiesta follow-up,False
9616,2024-02-08,Visita Agente,Pagamento Premio,47.0,Positivo,,False
9616,2025-10-14,Chat Online,Reclamo,21.0,Positivo,,False
9617,2024-02-17,App Mobile,Rinnovo,,Positivo,Richiesta follow-up,False
9617,2025-07-03,Visita Agente,Modifica Polizza,1.0,Positivo,,False
9618,2024-04-03,Chiamata Telefonica,Consulenza,1.0,Negativo,,False
9618,2024-04-17,App Mobile,Richiesta Info Prodotto,,Negativo,,False
9618,2024-06-27,Chat Online,Sinistro,,Neutrale,,False
9618,2024-09-02,Visita Agente,Richiesta Preventivo,3.0,Positivo,Da ricontattare,False
9618,2025-03-22,Chiamata Telefonica,Richiesta Info Prodotto,4.0,Positivo,,True
9618,2025-09-01,Chiamata Telefonica,Richiesta Preventivo,8.0,Neutrale,Cliente interessato,False
9619,2024-10-04,Chat Online,Rinnovo,15.0,Neutrale,,False
9619,2024-10-05,Visita Agente,Consulenza,6.0,Positivo,Richiesta follow-up,False
9619,2025-01-18,Chiamata Telefonica,Reclamo,51.0,Negativo,Da ricontattare,False
9619,2025-04-18,Email,Rinnovo,3.0,Neutrale,,False
9620,2024-03-24,Email,Richiesta Info Prodotto,,Negativo,Cliente interessato,False
9620,2024-10-18,Chiamata Telefonica,Modifica Polizza,0.0,Positivo,,False
9620,2024-11-06,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
9620,2024-11-18,Visita Agente,Pagamento Premio,,Positivo,Da ricontattare,False
9620,2025-06-02,App Mobile,Modifica Polizza,43.0,Neutrale,,False
9620,2025-07-05,Chiamata Telefonica,Richiesta Info Prodotto,13.0,Neutrale,,False
9620,2025-08-08,Chiamata Telefonica,Reclamo,1.0,Positivo,Richiesta follow-up,False
9620,2025-12-01,Visita Agente,Modifica Polizza,36.0,Positivo,,False
9622,2024-10-31,App Mobile,Richiesta Info Prodotto,,Neutrale,,False
9623,2024-05-11,Visita Agente,Sinistro,11.0,Neutrale,Richiesta follow-up,False
9623,2024-06-29,App Mobile,Rinnovo,39.0,Negativo,,False
9623,2024-08-17,Chat Online,Rinnovo,15.0,Positivo,Da ricontattare,False
9623,2025-02-22,Chiamata Telefonica,Consulenza,0.0,Positivo,Da ricontattare,False
9623,2025-10-27,Email,Reclamo,,Positivo,,False
9624,2024-02-27,Chiamata Telefonica,Pagamento Premio,,Negativo,,False
9624,2024-12-11,Email,Consulenza,20.0,Positivo,,False
9624,2025-03-13,Chat Online,Richiesta Preventivo,16.0,Positivo,,True
9624,2025-03-19,Visita Agente,Rinnovo,,Positivo,Cliente interessato,False
9624,2025-05-29,Email,Rinnovo,,Positivo,,False
9624,2025-06-20,Chiamata Telefonica,Rinnovo,23.0,Positivo,,False
9624,2025-07-16,Email,Richiesta Preventivo,7.0,Positivo,,False
9624,2025-08-29,Chat Online,Richiesta Info Prodotto,,Neutrale,,False
9624,2025-11-24,App Mobile,Pagamento Premio,2.0,Neutrale,,False
9625,2023-12-12,App Mobile,Modifica Polizza,,Negativo,,False
9625,2024-05-15,Visita Agente,Sinistro,7.0,Negativo,,False
9625,2024-12-30,Chiamata Telefonica,Pagamento Premio,2.0,Positivo,,False
9625,2024-12-30,Email,Rinnovo,,Neutrale,,False
9625,2025-02-28,Chat Online,Reclamo,28.0,Negativo,,False
9626,2023-12-22,Email,Consulenza,5.0,Negativo,,False
9626,2024-03-19,Visita Agente,Consulenza,,Positivo,Da ricontattare,False
9626,2024-05-28,Chiamata Telefonica,Rinnovo,12.0,Neutrale,,False
9626,2024-06-02,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
9626,2024-07-09,Chat Online,Richiesta Preventivo,3.0,Negativo,,False
9626,2024-08-24,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
9626,2024-10-10,Chiamata Telefonica,Modifica Polizza,25.0,Positivo,Cliente interessato,False
9626,2025-07-21,Visita Agente,Richiesta Info Prodotto,,Neutrale,,False
9627,2024-10-18,Chiamata Telefonica,Consulenza,36.0,Neutrale,,False
9627,2025-05-24,Visita Agente,Rinnovo,8.0,Neutrale,,False
9628,2024-07-05,Visita Agente,Modifica Polizza,31.0,Positivo,,False
9628,2024-07-31,Email,Pagamento Premio,2.0,Positivo,,False
9628,2024-09-02,Visita Agente,Consulenza,,Positivo,,True
9628,2025-03-04,Email,Sinistro,0.0,Neutrale,,False
9628,2025-06-22,Visita Agente,Sinistro,6.0,Positivo,,False
9628,2025-10-15,Chat Online,Reclamo,12.0,Negativo,Richiesta follow-up,False
9629,2024-12-26,Chat Online,Modifica Polizza,,Positivo,Da ricontattare,False
9629,2025-06-10,Chiamata Telefonica,Rinnovo,22.0,Neutrale,Richiesta follow-up,False
9630,2024-09-05,Email,Richiesta Info Prodotto,,Neutrale,,False
9630,2025-04-21,Chat Online,Reclamo,9.0,Positivo,Da ricontattare,False
9630,2025-04-23,Email,Pagamento Premio,8.0,Positivo,Richiesta follow-up,False
9631,2024-02-18,Chat Online,Consulenza,7.0,Positivo,,False
9631,2024-06-17,Visita Agente,Pagamento Premio,,Neutrale,Da ricontattare,False
9631,2025-08-30,Email,Modifica Polizza,17.0,Positivo,,False
9631,2025-09-08,Chiamata Telefonica,Richiesta Preventivo,14.0,Neutrale,,False
9631,2025-10-12,Visita Agente,Richiesta Info Prodotto,,Positivo,,False
9631,2025-10-26,Chat Online,Richiesta Info Prodotto,23.0,Positivo,,False
9631,2025-11-22,Visita Agente,Modifica Polizza,,Positivo,,False
9632,2024-01-09,Chat Online,Modifica Polizza,8.0,Positivo,,False
9632,2025-01-06,Chiamata Telefonica,Sinistro,,Positivo,,False
9632,2025-07-17,App Mobile,Richiesta Preventivo,8.0,Positivo,,False
9633,2023-12-26,App Mobile,Pagamento Premio,5.0,Positivo,Da ricontattare,False
9633,2024-03-08,Visita Agente,Richiesta Info Prodotto,,Negativo,,False
9633,2024-08-31,Email,Pagamento Premio,2.0,Positivo,,False
9633,2025-05-01,Visita Agente,Pagamento Premio,0.0,Positivo,,False
9634,2024-11-21,App Mobile,Richiesta Info Prodotto,2.0,Neutrale,,False
9634,2024-12-05,Visita Agente,Consulenza,,Positivo,,True
9634,2025-01-02,Visita Agente,Reclamo,,Neutrale,,False
9634,2025-02-06,Visita Agente,Pagamento Premio,,Neutrale,,False
9634,2025-09-23,Visita Agente,Pagamento Premio,37.0,Neutrale,,False
9636,2024-09-11,Chiamata Telefonica,Richiesta Preventivo,10.0,Positivo,Cliente interessato,True
9636,2024-10-28,App Mobile,Rinnovo,,Negativo,Richiesta follow-up,False
9636,2025-01-20,Chat Online,Richiesta Preventivo,,Positivo,,False
9636,2025-06-07,Visita Agente,Consulenza,12.0,Positivo,Cliente interessato,True
9637,2024-01-09,Chiamata Telefonica,Reclamo,7.0,Positivo,,False
9637,2024-08-13,Chiamata Telefonica,Rinnovo,9.0,Negativo,,False
9637,2024-08-22,Chat Online,Modifica Polizza,10.0,Positivo,,False
9637,2024-09-28,Email,Modifica Polizza,0.0,Positivo,,False
9638,2023-12-21,Visita Agente,Reclamo,13.0,Neutrale,Da ricontattare,False
9638,2025-05-26,Visita Agente,Consulenza,,Positivo,,False
9638,2025-06-29,Email,Modifica Polizza,,Positivo,,False
9638,2025-07-15,Visita Agente,Richiesta Preventivo,,Positivo,,False
9638,2025-08-31,Visita Agente,Rinnovo,,Positivo,Cliente interessato,False
9638,2025-10-02,Email,Pagamento Premio,,Positivo,,False
9638,2025-11-02,Email,Sinistro,,Positivo,,False
9639,2023-12-17,Visita Agente,Richiesta Info Prodotto,7.0,Neutrale,Da ricontattare,False
9639,2024-07-03,Visita Agente,Modifica Polizza,8.0,Positivo,,False
9639,2025-01-03,Chiamata Telefonica,Richiesta Info Prodotto,26.0,Positivo,,False
9639,2025-11-21,Chat Online,Consulenza,4.0,Negativo,,False
9640,2024-08-24,Chiamata Telefonica,Consulenza,41.0,Neutrale,Da ricontattare,False
9640,2025-01-10,Email,Modifica Polizza,0.0,Positivo,,False
9640,2025-01-19,Email,Reclamo,13.0,Positivo,Cliente interessato,False
9641,2024-01-14,Email,Reclamo,0.0,Positivo,,False
9641,2024-03-14,Email,Pagamento Premio,22.0,Positivo,,False
9641,2024-04-06,Visita Agente,Reclamo,,Positivo,,False
9641,2025-06-13,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
9641,2025-07-24,Chat Online,Reclamo,,Positivo,Cliente interessato,False
9642,2024-03-15,Email,Richiesta Preventivo,0.0,Positivo,,False
9642,2024-06-05,Visita Agente,Consulenza,,Positivo,Richiesta follow-up,False
9642,2024-09-08,Chat Online,Sinistro,23.0,Positivo,Richiesta follow-up,False
9642,2024-11-16,Chat Online,Sinistro,,Positivo,,False
9642,2024-12-10,Email,Richiesta Info Prodotto,,Positivo,,False
9642,2025-11-04,App Mobile,Pagamento Premio,5.0,Positivo,Richiesta follow-up,False
9643,2025-05-05,Visita Agente,Rinnovo,12.0,Neutrale,,False
9644,2024-06-14,App Mobile,Modifica Polizza,4.0,Positivo,,False
9644,2025-05-02,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,True
9644,2025-10-26,Visita Agente,Richiesta Info Prodotto,,Positivo,Cliente interessato,False
9644,2025-11-23,Chat Online,Pagamento Premio,10.0,Positivo,Richiesta follow-up,False
9645,2024-12-10,Visita Agente,Richiesta Info Prodotto,4.0,Negativo,,False
9645,2025-07-28,App Mobile,Sinistro,26.0,Negativo,,False
9646,2024-03-02,Visita Agente,Consulenza,,Positivo,Cliente interessato,True
9647,2024-06-21,Chiamata Telefonica,Sinistro,2.0,Positivo,,False
9647,2024-11-26,Email,Reclamo,,Neutrale,,False
9647,2024-12-02,Visita Agente,Rinnovo,8.0,Neutrale,,False
9647,2025-03-28,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
9647,2025-05-13,Visita Agente,Pagamento Premio,,Positivo,,False
9647,2025-05-19,Visita Agente,Rinnovo,1.0,Positivo,,False
9647,2025-07-28,Chat Online,Sinistro,,Positivo,,False
9647,2025-09-18,Email,Consulenza,0.0,Positivo,,False
9648,2024-04-29,Chiamata Telefonica,Sinistro,1.0,Positivo,Richiesta follow-up,False
9648,2025-04-01,App Mobile,Pagamento Premio,3.0,Positivo,,False
9648,2025-04-23,Email,Pagamento Premio,,Positivo,Richiesta follow-up,False
9649,2024-06-24,Visita Agente,Pagamento Premio,5.0,Positivo,,False
9649,2025-03-03,App Mobile,Reclamo,7.0,Positivo,,False
9649,2025-04-04,Visita Agente,Rinnovo,28.0,Neutrale,,False
9649,2025-07-20,Chat Online,Pagamento Premio,42.0,Neutrale,,False
9649,2025-10-10,Chiamata Telefonica,Pagamento Premio,3.0,Positivo,,False
9649,2025-12-03,Visita Agente,Rinnovo,20.0,Positivo,Cliente interessato,False
9650,2024-02-21,App Mobile,Rinnovo,11.0,Positivo,,False
9650,2024-03-06,App Mobile,Modifica Polizza,0.0,Positivo,,False
9650,2024-06-21,Chiamata Telefonica,Consulenza,6.0,Positivo,Da ricontattare,False
9650,2024-09-01,Visita Agente,Richiesta Info Prodotto,20.0,Positivo,,False
9650,2024-09-23,Visita Agente,Consulenza,2.0,Positivo,Richiesta follow-up,False
9650,2025-02-08,Chiamata Telefonica,Richiesta Preventivo,5.0,Positivo,,False
9650,2025-04-15,Visita Agente,Richiesta Info Prodotto,32.0,Positivo,,False
9650,2025-04-18,Chiamata Telefonica,Reclamo,5.0,Positivo,,False
9650,2025-05-31,Chat Online,Pagamento Premio,,Positivo,,False
9650,2025-10-25,Chat Online,Richiesta Preventivo,22.0,Positivo,,False
9651,2025-04-06,Chiamata Telefonica,Modifica Polizza,9.0,Positivo,,False
9652,2024-06-14,Visita Agente,Richiesta Preventivo,,Negativo,,False
9652,2024-08-28,Visita Agente,Richiesta Preventivo,25.0,Neutrale,,False
9652,2024-10-07,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
9652,2024-10-18,Chiamata Telefonica,Consulenza,14.0,Negativo,,False
9652,2025-07-22,Email,Consulenza,5.0,Neutrale,,False
9652,2025-08-03,Visita Agente,Modifica Polizza,,Positivo,Cliente interessato,False
9652,2025-08-21,Email,Rinnovo,7.0,Neutrale,,False
9653,2024-03-16,Chiamata Telefonica,Reclamo,1.0,Neutrale,,False
9653,2024-11-06,Chat Online,Rinnovo,9.0,Neutrale,,False
9653,2025-07-12,Visita Agente,Richiesta Info Prodotto,,Positivo,Da ricontattare,True
9653,2025-12-06,Chiamata Telefonica,Richiesta Preventivo,0.0,Positivo,Cliente interessato,False
9654,2024-04-09,Visita Agente,Modifica Polizza,,Positivo,Cliente interessato,False
9654,2024-09-02,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
9654,2024-12-31,Chat Online,Pagamento Premio,2.0,Positivo,Richiesta follow-up,False
