codice_cliente,n_polizze,premi_tot,n_sinistri,importo_liquidato,first_date,last_date,loss_ratio_cliente,frequenza_cliente,severita_cliente
10011,4,854.0,1.0,15817.0,2018-04-03,2018-04-03,18.521077283372364,0.25,15817.0
10012,1,484.0,0.0,0.0,,,0.0,0.0,
10013,3,1594.0,0.0,0.0,,,0.0,0.0,
10014,1,608.0,0.0,0.0,,,0.0,0.0,
10015,3,1628.0,1.0,9083.0,2021-11-21,2021-11-21,5.579238329238329,0.3333333333333333,9083.0
10017,2,1126.0,1.0,4376.0,2025-11-10,2025-11-10,3.886323268206039,0.5,4376.0
10019,1,495.0,0.0,0.0,,,0.0,0.0,
10020,1,505.0,0.0,0.0,,,0.0,0.0,
10021,2,712.0,1.0,39475.0,2025-05-08,2025-05-08,55.44241573033708,0.5,39475.0
10023,3,999.0,0.0,0.0,,,0.0,0.0,
10024,1,360.0,0.0,0.0,,,0.0,0.0,
10025,3,1266.0,2.0,35138.0,2007-03-14,2017-04-23,27.755134281200633,0.6666666666666666,17569.0
10026,3,1387.0,0.0,0.0,,,0.0,0.0,
10027,2,1056.0,0.0,0.0,,,0.0,0.0,
10028,1,433.0,0.0,0.0,,,0.0,0.0,
10029,3,585.0,1.0,2506.0,2025-04-20,2025-04-20,4.283760683760684,0.3333333333333333,2506.0
10030,1,538.0,0.0,0.0,,,0.0,0.0,
10031,3,1058.0,0.0,0.0,,,0.0,0.0,
10034,2,797.0,0.0,0.0,,,0.0,0.0,
10035,1,146.0,0.0,0.0,,,0.0,0.0,
10036,2,579.0,0.0,0.0,,,0.0,0.0,
10037,1,890.0,1.0,7037.0,2025-02-28,2025-02-28,7.906741573033708,1.0,7037.0
10039,1,219.0,0.0,0.0,,,0.0,0.0,
10040,3,749.0,1.0,6025.0,2019-01-17,2019-01-17,8.044058744993324,0.3333333333333333,6025.0
10041,4,1635.0,0.0,0.0,,,0.0,0.0,
10044,2,683.0,0.0,0.0,,,0.0,0.0,
10045,2,303.0,0.0,0.0,,,0.0,0.0,
10046,2,866.0,0.0,0.0,,,0.0,0.0,
10047,4,1377.0,0.0,0.0,,,0.0,0.0,
10050,2,1492.0,0.0,0.0,,,0.0,0.0,
10051,1,291.0,1.0,37309.0,2018-09-05,2018-09-05,128.20962199312714,1.0,37309.0
10053,2,902.0,0.0,0.0,,,0.0,0.0,
10054,2,1643.0,0.0,0.0,,,0.0,0.0,
10055,3,708.0,0.0,0.0,,,0.0,0.0,
10058,2,986.0,1.0,8511.0,2015-05-04,2015-05-04,8.63184584178499,0.5,8511.0
10059,2,1115.0,0.0,0.0,,,0.0,0.0,
10062,3,1397.0,0.0,0.0,,,0.0,0.0,
10063,2,1141.0,0.0,0.0,,,0.0,0.0,
10064,4,1782.0,0.0,0.0,,,0.0,0.0,
10065,4,789.0,0.0,0.0,,,0.0,0.0,
10066,2,620.0,0.0,0.0,,,0.0,0.0,
10067,2,1260.0,0.0,0.0,,,0.0,0.0,
10068,2,402.0,0.0,0.0,,,0.0,0.0,
10069,4,1419.0,0.0,0.0,,,0.0,0.0,
10072,2,1291.0,1.0,6697.0,2022-10-27,2022-10-27,5.187451587916344,0.5,6697.0
10073,2,1154.0,0.0,0.0,,,0.0,0.0,
10074,1,221.0,0.0,0.0,,,0.0,0.0,
10075,3,1120.0,0.0,0.0,,,0.0,0.0,
10076,2,635.0,0.0,0.0,,,0.0,0.0,
10077,1,306.0,1.0,45104.0,2025-06-12,2025-06-12,147.3986928104575,1.0,45104.0
10080,4,2003.0,0.0,0.0,,,0.0,0.0,
10081,2,1451.0,1.0,5455.0,2020-12-01,2020-12-01,3.7594762232942798,0.5,5455.0
10082,1,946.0,0.0,0.0,,,0.0,0.0,
10083,2,246.0,0.0,0.0,,,0.0,0.0,
10084,1,307.0,0.0,0.0,,,0.0,0.0,
10085,3,1347.0,0.0,0.0,,,0.0,0.0,
10086,2,743.0,0.0,0.0,,,0.0,0.0,
10087,1,757.0,0.0,0.0,,,0.0,0.0,
10088,2,616.0,0.0,0.0,,,0.0,0.0,
10089,2,682.0,1.0,43964.0,2024-10-16,2024-10-16,64.4633431085044,0.5,43964.0
10090,2,1614.0,0.0,0.0,,,0.0,0.0,
10091,1,374.0,0.0,0.0,,,0.0,0.0,
10092,4,2014.0,0.0,0.0,,,0.0,0.0,
10093,2,1018.0,0.0,0.0,,,0.0,0.0,
10094,1,988.0,0.0,0.0,,,0.0,0.0,
10095,1,151.0,0.0,0.0,,,0.0,0.0,
10096,1,522.0,0.0,0.0,,,0.0,0.0,
10098,1,989.0,0.0,0.0,,,0.0,0.0,
10099,1,373.0,0.0,0.0,,,0.0,0.0,
10100,3,1425.0,0.0,0.0,,,0.0,0.0,
10101,2,679.0,1.0,31483.0,2019-03-17,2019-03-17,46.36671575846834,0.5,31483.0
10102,3,1504.0,0.0,0.0,,,0.0,0.0,
10103,3,613.0,0.0,0.0,,,0.0,0.0,
10104,3,805.0,0.0,0.0,,,0.0,0.0,
10105,5,1748.0,1.0,1477.0,2024-12-26,2024-12-26,0.8449656750572082,0.2,1477.0
10106,3,838.0,0.0,0.0,,,0.0,0.0,
10107,1,151.0,0.0,0.0,,,0.0,0.0,
10108,2,826.0,0.0,0.0,,,0.0,0.0,
10109,1,369.0,0.0,0.0,,,0.0,0.0,
10110,2,863.0,0.0,0.0,,,0.0,0.0,
10111,1,713.0,0.0,0.0,,,0.0,0.0,
10112,2,981.0,0.0,0.0,,,0.0,0.0,
10113,1,488.0,0.0,0.0,,,0.0,0.0,
10114,3,1587.0,0.0,0.0,,,0.0,0.0,
10115,2,1060.0,1.0,22826.0,2024-12-01,2024-12-01,21.533962264150944,0.5,22826.0
10116,2,801.0,0.0,0.0,,,0.0,0.0,
10117,2,383.0,0.0,0.0,,,0.0,0.0,
10118,1,426.0,0.0,0.0,,,0.0,0.0,
10119,3,848.0,0.0,0.0,,,0.0,0.0,
10120,4,1602.0,0.0,0.0,,,0.0,0.0,
10121,3,1069.0,0.0,0.0,,,0.0,0.0,
10122,3,1640.0,0.0,0.0,,,0.0,0.0,
10123,2,842.0,0.0,0.0,,,0.0,0.0,
10125,4,1144.0,1.0,38202.0,2018-12-15,2018-12-15,33.39335664335665,0.25,38202.0
10126,3,1533.0,1.0,37448.0,2010-11-29,2010-11-29,24.42791911285062,0.3333333333333333,37448.0
10127,4,1363.0,1.0,9227.0,2024-06-16,2024-06-16,6.769625825385179,0.25,9227.0
10128,2,1131.0,0.0,0.0,,,0.0,0.0,
10131,1,536.0,0.0,0.0,,,0.0,0.0,
10132,1,150.0,0.0,0.0,,,0.0,0.0,
10133,2,155.0,1.0,19708.0,2025-11-16,2025-11-16,127.14838709677419,0.5,19708.0
10134,3,1458.0,0.0,0.0,,,0.0,0.0,
10135,2,343.0,0.0,0.0,,,0.0,0.0,
10136,3,867.0,0.0,0.0,,,0.0,0.0,
10137,1,241.0,0.0,0.0,,,0.0,0.0,
10138,4,1865.0,0.0,0.0,,,0.0,0.0,
10139,4,1095.0,1.0,9681.0,2024-05-21,2024-05-21,8.841095890410958,0.25,9681.0
10141,3,711.0,0.0,0.0,,,0.0,0.0,
10142,3,728.0,1.0,40711.0,2011-11-26,2011-11-26,55.9217032967033,0.3333333333333333,40711.0
10143,3,1392.0,0.0,0.0,,,0.0,0.0,
10144,1,278.0,0.0,0.0,,,0.0,0.0,
10145,1,585.0,0.0,0.0,,,0.0,0.0,
10146,2,473.0,0.0,0.0,,,0.0,0.0,
10147,3,1362.0,0.0,0.0,,,0.0,0.0,
10148,3,859.0,1.0,2066.0,2007-07-15,2007-07-15,2.4051222351571595,0.3333333333333333,2066.0
10149,4,1982.0,2.0,49641.0,2024-03-24,2025-01-04,25.045913218970735,0.5,24820.5
10150,2,359.0,0.0,0.0,,,0.0,0.0,
10151,2,926.0,0.0,0.0,,,0.0,0.0,
10152,2,652.0,1.0,14508.0,2025-05-20,2025-05-20,22.25153374233129,0.5,14508.0
10153,2,735.0,0.0,0.0,,,0.0,0.0,
10154,2,793.0,0.0,0.0,,,0.0,0.0,
10155,4,1944.0,0.0,0.0,,,0.0,0.0,
10156,2,888.0,0.0,0.0,,,0.0,0.0,
10157,3,739.0,0.0,0.0,,,0.0,0.0,
10158,3,1156.0,0.0,0.0,,,0.0,0.0,
10159,1,336.0,1.0,23347.0,2025-04-19,2025-04-19,69.48511904761905,1.0,23347.0
10160,1,714.0,0.0,0.0,,,0.0,0.0,
10162,3,1223.0,0.0,0.0,,,0.0,0.0,
10163,1,235.0,0.0,0.0,,,0.0,0.0,
10164,1,568.0,0.0,0.0,,,0.0,0.0,
10165,1,443.0,0.0,0.0,,,0.0,0.0,
10169,1,509.0,0.0,0.0,,,0.0,0.0,
10170,2,329.0,1.0,40006.0,2020-04-22,2020-04-22,121.59878419452887,0.5,40006.0
10171,3,908.0,0.0,0.0,,,0.0,0.0,
10172,1,64.0,0.0,0.0,,,0.0,0.0,
10173,1,404.0,0.0,0.0,,,0.0,0.0,
10174,2,961.0,1.0,9206.0,2025-12-03,2025-12-03,9.579604578563996,0.5,9206.0
10175,2,1169.0,0.0,0.0,,,0.0,0.0,
10176,3,1294.0,0.0,0.0,,,0.0,0.0,
10178,2,1035.0,0.0,0.0,,,0.0,0.0,
10179,3,1725.0,1.0,5967.0,2023-05-22,2023-05-22,3.4591304347826086,0.3333333333333333,5967.0
10180,4,1800.0,1.0,14833.0,2021-02-11,2021-02-11,8.240555555555556,0.25,14833.0
10181,1,427.0,0.0,0.0,,,0.0,0.0,
10182,4,624.0,1.0,19317.0,2023-04-24,2023-04-24,30.95673076923077,0.25,19317.0
10183,1,573.0,0.0,0.0,,,0.0,0.0,
10184,1,793.0,0.0,0.0,,,0.0,0.0,
10185,2,932.0,0.0,0.0,,,0.0,0.0,
10186,1,293.0,0.0,0.0,,,0.0,0.0,
10187,4,1639.0,0.0,0.0,,,0.0,0.0,
10188,2,442.0,0.0,0.0,,,0.0,0.0,
10189,2,1034.0,1.0,48710.0,2025-01-20,2025-01-20,47.10831721470019,0.5,48710.0
10191,1,988.0,0.0,0.0,,,0.0,0.0,
10192,2,967.0,0.0,0.0,,,0.0,0.0,
10193,1,691.0,0.0,0.0,,,0.0,0.0,
10194,3,930.0,0.0,0.0,,,0.0,0.0,
10195,2,511.0,1.0,26222.0,2022-04-18,2022-04-18,51.31506849315068,0.5,26222.0
10196,1,720.0,0.0,0.0,,,0.0,0.0,
10197,2,1162.0,0.0,0.0,,,0.0,0.0,
10198,2,921.0,0.0,0.0,,,0.0,0.0,
10199,4,1100.0,1.0,27552.0,2023-10-30,2023-10-30,25.047272727272727,0.25,27552.0
10200,2,1064.0,0.0,0.0,,,0.0,0.0,
10201,2,1245.0,0.0,0.0,,,0.0,0.0,
10203,2,326.0,0.0,0.0,,,0.0,0.0,
10204,3,454.0,1.0,45286.0,2021-09-09,2021-09-09,99.7488986784141,0.3333333333333333,45286.0
10205,2,950.0,0.0,0.0,,,0.0,0.0,
10206,3,1098.0,1.0,46163.0,2023-12-13,2023-12-13,42.04280510018215,0.3333333333333333,46163.0
10207,1,176.0,1.0,43364.0,2023-02-19,2023-02-19,246.38636363636363,1.0,43364.0
10208,3,1190.0,0.0,0.0,,,0.0,0.0,
10210,1,460.0,0.0,0.0,,,0.0,0.0,
10212,2,879.0,1.0,14898.0,2023-11-23,2023-11-23,16.948805460750854,0.5,14898.0
10213,3,1462.0,0.0,0.0,,,0.0,0.0,
10214,1,626.0,0.0,0.0,,,0.0,0.0,
10216,2,1103.0,0.0,0.0,,,0.0,0.0,
10217,2,1164.0,0.0,0.0,,,0.0,0.0,
10220,4,931.0,1.0,7721.0,2025-02-09,2025-02-09,8.293233082706767,0.25,7721.0
10221,3,1800.0,0.0,0.0,,,0.0,0.0,
10222,1,205.0,0.0,0.0,,,0.0,0.0,
10224,1,457.0,0.0,0.0,,,0.0,0.0,
10225,2,1180.0,1.0,23663.0,2022-08-22,2022-08-22,20.053389830508475,0.5,23663.0
10227,3,1325.0,1.0,5930.0,2021-07-06,2021-07-06,4.475471698113208,0.3333333333333333,5930.0
10228,2,727.0,0.0,0.0,,,0.0,0.0,
10230,3,1497.0,0.0,0.0,,,0.0,0.0,
10231,1,390.0,0.0,0.0,,,0.0,0.0,
10234,2,536.0,0.0,0.0,,,0.0,0.0,
10235,1,589.0,0.0,0.0,,,0.0,0.0,
10236,3,1382.0,0.0,0.0,,,0.0,0.0,
10237,2,667.0,0.0,0.0,,,0.0,0.0,
10238,2,588.0,0.0,0.0,,,0.0,0.0,
10239,1,748.0,0.0,0.0,,,0.0,0.0,
10240,2,460.0,0.0,0.0,,,0.0,0.0,
10241,2,560.0,0.0,0.0,,,0.0,0.0,
10242,2,663.0,0.0,0.0,,,0.0,0.0,
10243,2,770.0,1.0,1773.0,2024-08-12,2024-08-12,2.3025974025974025,0.5,1773.0
10245,1,217.0,0.0,0.0,,,0.0,0.0,
10247,3,1767.0,0.0,0.0,,,0.0,0.0,
10248,3,1073.0,1.0,15064.0,2024-02-09,2024-02-09,14.039142590866728,0.3333333333333333,15064.0
10249,2,911.0,0.0,0.0,,,0.0,0.0,
10250,1,359.0,0.0,0.0,,,0.0,0.0,
10251,2,291.0,0.0,0.0,,,0.0,0.0,
10252,2,849.0,0.0,0.0,,,0.0,0.0,
10253,1,299.0,0.0,0.0,,,0.0,0.0,
10254,3,1237.0,0.0,0.0,,,0.0,0.0,
10255,4,1098.0,1.0,3728.0,2024-12-04,2024-12-04,3.395264116575592,0.25,3728.0
10256,5,1121.0,0.0,0.0,,,0.0,0.0,
10257,1,497.0,0.0,0.0,,,0.0,0.0,
10258,4,801.0,0.0,0.0,,,0.0,0.0,
10259,2,779.0,0.0,0.0,,,0.0,0.0,
10261,1,958.0,0.0,0.0,,,0.0,0.0,
10262,1,449.0,0.0,0.0,,,0.0,0.0,
10263,2,1513.0,0.0,0.0,,,0.0,0.0,
10264,3,1532.0,0.0,0.0,,,0.0,0.0,
10265,3,1379.0,0.0,0.0,,,0.0,0.0,
10266,3,562.0,1.0,19270.0,2012-01-24,2012-01-24,34.288256227758005,0.3333333333333333,19270.0
10268,3,819.0,0.0,0.0,,,0.0,0.0,
10269,3,1106.0,0.0,0.0,,,0.0,0.0,
10270,2,573.0,0.0,0.0,,,0.0,0.0,
10271,3,1297.0,1.0,46009.0,2025-07-18,2025-07-18,35.473400154202004,0.3333333333333333,46009.0
10272,2,1122.0,0.0,0.0,,,0.0,0.0,
10273,1,128.0,1.0,39348.0,2024-08-31,2024-08-31,307.40625,1.0,39348.0
10274,2,1079.0,0.0,0.0,,,0.0,0.0,
10276,2,198.0,0.0,0.0,,,0.0,0.0,
10277,1,626.0,0.0,0.0,,,0.0,0.0,
10278,4,1019.0,0.0,0.0,,,0.0,0.0,
10280,2,604.0,0.0,0.0,,,0.0,0.0,
10281,3,1205.0,1.0,5770.0,2017-10-01,2017-10-01,4.788381742738589,0.3333333333333333,5770.0
10282,1,787.0,0.0,0.0,,,0.0,0.0,
10285,3,1099.0,0.0,0.0,,,0.0,0.0,
10286,1,515.0,0.0,0.0,,,0.0,0.0,
10288,2,597.0,0.0,0.0,,,0.0,0.0,
10289,2,722.0,0.0,0.0,,,0.0,0.0,
10292,2,680.0,0.0,0.0,,,0.0,0.0,
10293,2,354.0,0.0,0.0,,,0.0,0.0,
10296,1,342.0,0.0,0.0,,,0.0,0.0,
10298,1,359.0,0.0,0.0,,,0.0,0.0,
10299,4,1965.0,1.0,18134.0,2025-07-24,2025-07-24,9.228498727735369,0.25,18134.0
10300,1,322.0,0.0,0.0,,,0.0,0.0,
10301,2,322.0,0.0,0.0,,,0.0,0.0,
10302,1,230.0,0.0,0.0,,,0.0,0.0,
10303,1,232.0,0.0,0.0,,,0.0,0.0,
10304,3,930.0,0.0,0.0,,,0.0,0.0,
10305,1,758.0,0.0,0.0,,,0.0,0.0,
10307,2,794.0,0.0,0.0,,,0.0,0.0,
10309,2,885.0,0.0,0.0,,,0.0,0.0,
10310,3,1111.0,1.0,49996.0,2021-09-06,2021-09-06,45.000900090009004,0.3333333333333333,49996.0
10311,4,957.0,0.0,0.0,,,0.0,0.0,
10312,1,837.0,0.0,0.0,,,0.0,0.0,
10313,2,291.0,0.0,0.0,,,0.0,0.0,
10314,1,412.0,0.0,0.0,,,0.0,0.0,
10315,3,539.0,1.0,33807.0,2009-03-17,2009-03-17,62.721706864564005,0.3333333333333333,33807.0
10316,3,723.0,0.0,0.0,,,0.0,0.0,
10318,1,782.0,0.0,0.0,,,0.0,0.0,
10319,1,99.0,0.0,0.0,,,0.0,0.0,
10320,2,798.0,0.0,0.0,,,0.0,0.0,
10321,1,352.0,1.0,7550.0,2022-12-20,2022-12-20,21.448863636363637,1.0,7550.0
10322,2,1160.0,0.0,0.0,,,0.0,0.0,
10323,1,407.0,1.0,18953.0,2025-12-02,2025-12-02,46.567567567567565,1.0,18953.0
10324,1,765.0,0.0,0.0,,,0.0,0.0,
10325,3,1108.0,0.0,0.0,,,0.0,0.0,
10326,2,667.0,0.0,0.0,,,0.0,0.0,
10327,5,1237.0,0.0,0.0,,,0.0,0.0,
10328,2,1322.0,0.0,0.0,,,0.0,0.0,
10329,1,785.0,0.0,0.0,,,0.0,0.0,
10330,3,677.0,0.0,0.0,,,0.0,0.0,
10331,3,941.0,0.0,0.0,,,0.0,0.0,
10332,4,1138.0,0.0,0.0,,,0.0,0.0,
10334,3,610.0,0.0,0.0,,,0.0,0.0,
10335,1,757.0,1.0,43197.0,2024-01-23,2024-01-23,57.06340819022457,1.0,43197.0
10337,3,1352.0,0.0,0.0,,,0.0,0.0,
10338,2,892.0,0.0,0.0,,,0.0,0.0,
10339,1,202.0,0.0,0.0,,,0.0,0.0,
10340,1,494.0,0.0,0.0,,,0.0,0.0,
10342,1,373.0,0.0,0.0,,,0.0,0.0,
10343,2,340.0,1.0,7347.0,2025-11-02,2025-11-02,21.608823529411765,0.5,7347.0
10344,2,571.0,0.0,0.0,,,0.0,0.0,
10345,1,534.0,0.0,0.0,,,0.0,0.0,
10346,2,502.0,0.0,0.0,,,0.0,0.0,
10347,2,1186.0,0.0,0.0,,,0.0,0.0,
10349,2,638.0,0.0,0.0,,,0.0,0.0,
10350,3,1118.0,0.0,0.0,,,0.0,0.0,
10351,2,1227.0,0.0,0.0,,,0.0,0.0,
10352,5,1576.0,2.0,70773.0,2018-10-29,2025-11-22,44.90672588832487,0.4,35386.5
10353,2,353.0,0.0,0.0,,,0.0,0.0,
10354,3,925.0,0.0,0.0,,,0.0,0.0,
10355,4,1612.0,0.0,0.0,,,0.0,0.0,
10356,3,769.0,0.0,0.0,,,0.0,0.0,
10357,4,1137.0,0.0,0.0,,,0.0,0.0,
10362,2,1180.0,0.0,0.0,,,0.0,0.0,
10363,1,815.0,0.0,0.0,,,0.0,0.0,
10364,2,680.0,0.0,0.0,,,0.0,0.0,
10365,2,1053.0,0.0,0.0,,,0.0,0.0,
10366,3,1726.0,0.0,0.0,,,0.0,0.0,
10367,3,1199.0,0.0,0.0,,,0.0,0.0,
10369,1,791.0,0.0,0.0,,,0.0,0.0,
10370,2,642.0,0.0,0.0,,,0.0,0.0,
10371,2,793.0,1.0,2467.0,2023-09-06,2023-09-06,3.110970996216898,0.5,2467.0
10373,2,1095.0,1.0,5511.0,2016-05-20,2016-05-20,5.032876712328767,0.5,5511.0
10374,5,1471.0,1.0,22715.0,2025-06-28,2025-06-28,15.4418762746431,0.2,22715.0
10377,1,166.0,0.0,0.0,,,0.0,0.0,
10379,1,765.0,0.0,0.0,,,0.0,0.0,
10381,2,786.0,2.0,57790.0,2025-06-17,2025-07-25,73.52417302798982,1.0,28895.0
10383,1,464.0,1.0,13226.0,2022-10-16,2022-10-16,28.504310344827587,1.0,13226.0
10384,1,0.0,0.0,0.0,,,,0.0,
10385,2,118.0,0.0,0.0,,,0.0,0.0,
10387,4,868.0,0.0,0.0,,,0.0,0.0,
10388,1,0.0,0.0,0.0,,,,0.0,
10390,2,785.0,0.0,0.0,,,0.0,0.0,
10391,2,127.0,0.0,0.0,,,0.0,0.0,
10392,3,1098.0,0.0,0.0,,,0.0,0.0,
10394,4,1405.0,0.0,0.0,,,0.0,0.0,
10395,2,1531.0,0.0,0.0,,,0.0,0.0,
10396,1,0.0,0.0,0.0,,,,0.0,
10397,3,1288.0,0.0,0.0,,,0.0,0.0,
10398,4,997.0,0.0,0.0,,,0.0,0.0,
10400,1,704.0,0.0,0.0,,,0.0,0.0,
10402,3,1247.0,0.0,0.0,,,0.0,0.0,
10403,2,708.0,0.0,0.0,,,0.0,0.0,
10404,2,1012.0,0.0,0.0,,,0.0,0.0,
10406,1,489.0,0.0,0.0,,,0.0,0.0,
10407,2,818.0,1.0,4144.0,2025-09-03,2025-09-03,5.06601466992665,0.5,4144.0
10408,2,853.0,0.0,0.0,,,0.0,0.0,
10410,3,820.0,0.0,0.0,,,0.0,0.0,
10411,3,1320.0,3.0,31079.0,2017-11-08,2021-04-14,23.544696969696968,1.0,10359.666666666666
10412,2,643.0,0.0,0.0,,,0.0,0.0,
10413,3,1059.0,0.0,0.0,,,0.0,0.0,
10414,2,851.0,0.0,0.0,,,0.0,0.0,
10415,3,1143.0,0.0,0.0,,,0.0,0.0,
10417,3,1273.0,0.0,0.0,,,0.0,0.0,
10418,3,1298.0,0.0,0.0,,,0.0,0.0,
10419,4,1532.0,1.0,6815.0,2021-12-15,2021-12-15,4.448433420365535,0.25,6815.0
10420,3,438.0,0.0,0.0,,,0.0,0.0,
10421,2,1113.0,0.0,0.0,,,0.0,0.0,
10422,2,1473.0,0.0,0.0,,,0.0,0.0,
10423,1,308.0,1.0,14914.0,2024-09-21,2024-09-21,48.422077922077925,1.0,14914.0
10425,1,454.0,0.0,0.0,,,0.0,0.0,
10426,3,1466.0,0.0,0.0,,,0.0,0.0,
10428,2,774.0,0.0,0.0,,,0.0,0.0,
10429,3,1493.0,0.0,0.0,,,0.0,0.0,
10430,1,220.0,0.0,0.0,,,0.0,0.0,
10431,2,219.0,1.0,10450.0,2018-04-10,2018-04-10,47.71689497716895,0.5,10450.0
10433,1,429.0,0.0,0.0,,,0.0,0.0,
10434,1,708.0,0.0,0.0,,,0.0,0.0,
10435,1,392.0,0.0,0.0,,,0.0,0.0,
10437,3,1562.0,1.0,28897.0,2023-11-25,2023-11-25,18.5,0.3333333333333333,28897.0
10438,2,217.0,1.0,34822.0,2024-08-02,2024-08-02,160.4700460829493,0.5,34822.0
10439,3,693.0,0.0,0.0,,,0.0,0.0,
10440,4,1046.0,1.0,29482.0,2024-09-22,2024-09-22,28.18546845124283,0.25,29482.0
10441,3,1484.0,0.0,0.0,,,0.0,0.0,
10442,3,1030.0,0.0,0.0,,,0.0,0.0,
10443,3,1314.0,1.0,2460.0,2014-06-03,2014-06-03,1.8721461187214612,0.3333333333333333,2460.0
10444,2,934.0,0.0,0.0,,,0.0,0.0,
10445,1,724.0,0.0,0.0,,,0.0,0.0,
10446,2,505.0,0.0,0.0,,,0.0,0.0,
10448,2,1055.0,0.0,0.0,,,0.0,0.0,
10449,3,966.0,0.0,0.0,,,0.0,0.0,
10450,1,694.0,0.0,0.0,,,0.0,0.0,
10451,3,1154.0,0.0,0.0,,,0.0,0.0,
10452,3,673.0,0.0,0.0,,,0.0,0.0,
10453,1,534.0,1.0,21509.0,2025-07-10,2025-07-10,40.27902621722846,1.0,21509.0
10454,4,1163.0,2.0,19965.0,2024-06-15,2025-09-04,17.166809974204643,0.5,9982.5
10456,3,1410.0,0.0,0.0,,,0.0,0.0,
10457,2,1129.0,0.0,0.0,,,0.0,0.0,
10461,1,831.0,1.0,6789.0,2025-05-27,2025-05-27,8.169675090252708,1.0,6789.0
10462,3,1017.0,0.0,0.0,,,0.0,0.0,
10463,1,211.0,0.0,0.0,,,0.0,0.0,
10465,3,1578.0,0.0,0.0,,,0.0,0.0,
10466,1,161.0,0.0,0.0,,,0.0,0.0,
10468,1,388.0,0.0,0.0,,,0.0,0.0,
10469,4,1140.0,0.0,0.0,,,0.0,0.0,
10470,2,724.0,0.0,0.0,,,0.0,0.0,
10471,1,228.0,0.0,0.0,,,0.0,0.0,
10472,1,444.0,0.0,0.0,,,0.0,0.0,
10473,1,121.0,0.0,0.0,,,0.0,0.0,
10474,3,1069.0,2.0,81501.0,2018-09-19,2025-11-27,76.24041159962582,0.6666666666666666,40750.5
10475,1,755.0,1.0,46664.0,2016-09-27,2016-09-27,61.80662251655629,1.0,46664.0
10476,2,1141.0,2.0,16754.0,2020-05-08,2021-12-06,14.683610867659947,1.0,8377.0
10477,2,1112.0,0.0,0.0,,,0.0,0.0,
10478,2,527.0,0.0,0.0,,,0.0,0.0,
10479,2,802.0,0.0,0.0,,,0.0,0.0,
10480,1,246.0,0.0,0.0,,,0.0,0.0,
10481,1,738.0,0.0,0.0,,,0.0,0.0,
10482,1,880.0,0.0,0.0,,,0.0,0.0,
10483,2,1525.0,0.0,0.0,,,0.0,0.0,
10484,1,213.0,0.0,0.0,,,0.0,0.0,
10486,1,377.0,0.0,0.0,,,0.0,0.0,
10487,1,296.0,0.0,0.0,,,0.0,0.0,
10488,2,526.0,0.0,0.0,,,0.0,0.0,
10490,2,750.0,0.0,0.0,,,0.0,0.0,
10492,1,546.0,0.0,0.0,,,0.0,0.0,
10493,2,941.0,1.0,13519.0,2024-01-02,2024-01-02,14.36663124335813,0.5,13519.0
10494,2,1419.0,1.0,5271.0,2025-02-20,2025-02-20,3.714587737843552,0.5,5271.0
10497,1,282.0,0.0,0.0,,,0.0,0.0,
10498,4,1694.0,2.0,6945.0,2016-12-16,2019-08-19,4.099763872491145,0.5,3472.5
10499,3,688.0,1.0,5220.0,2023-06-01,2023-06-01,7.587209302325581,0.3333333333333333,5220.0
10500,1,674.0,0.0,0.0,,,0.0,0.0,
10501,3,975.0,0.0,0.0,,,0.0,0.0,
10502,2,1139.0,0.0,0.0,,,0.0,0.0,
10503,2,813.0,0.0,0.0,,,0.0,0.0,
10504,2,869.0,0.0,0.0,,,0.0,0.0,
10505,1,0.0,0.0,0.0,,,,0.0,
10507,2,960.0,0.0,0.0,,,0.0,0.0,
10509,3,970.0,0.0,0.0,,,0.0,0.0,
10510,2,1230.0,0.0,0.0,,,0.0,0.0,
10511,2,1058.0,0.0,0.0,,,0.0,0.0,
10512,1,750.0,0.0,0.0,,,0.0,0.0,
10513,3,1788.0,0.0,0.0,,,0.0,0.0,
10514,1,461.0,0.0,0.0,,,0.0,0.0,
10515,3,1388.0,0.0,0.0,,,0.0,0.0,
10516,3,928.0,0.0,0.0,,,0.0,0.0,
10517,1,406.0,0.0,0.0,,,0.0,0.0,
10518,3,1520.0,0.0,0.0,,,0.0,0.0,
10519,2,900.0,0.0,0.0,,,0.0,0.0,
10520,2,980.0,0.0,0.0,,,0.0,0.0,
10521,3,1225.0,0.0,0.0,,,0.0,0.0,
10522,2,846.0,1.0,30812.0,2025-08-06,2025-08-06,36.420803782505914,0.5,30812.0
10524,2,838.0,1.0,49752.0,2022-02-08,2022-02-08,59.369928400954656,0.5,49752.0
10525,2,1203.0,0.0,0.0,,,0.0,0.0,
10526,4,1199.0,0.0,0.0,,,0.0,0.0,
10527,1,513.0,0.0,0.0,,,0.0,0.0,
10528,4,1655.0,0.0,0.0,,,0.0,0.0,
10529,3,1166.0,0.0,0.0,,,0.0,0.0,
10530,3,1186.0,0.0,0.0,,,0.0,0.0,
10531,4,919.0,0.0,0.0,,,0.0,0.0,
10532,1,481.0,0.0,0.0,,,0.0,0.0,
10533,3,1125.0,2.0,9171.0,2009-07-15,2015-07-02,8.152,0.6666666666666666,4585.5
10534,2,675.0,0.0,0.0,,,0.0,0.0,
10535,1,357.0,0.0,0.0,,,0.0,0.0,
